Model,Covariance Type,Window Index,Mean Return,Forecasted Std
Naive,N/A,0,0.005521008999531465,0.009241581492782414
MVP,Historical,0,0.003876623245921721,0.005620507676865188
HRP,Historical,0,0.005691351368992172,0.006810296396704915
ERC,Historical,0,0.006289202523598704,0.008024012164732499
MVP,GARCH,0,0.004481242975431469,0.00507093469530732
HRP,GARCH,0,0.00606857340006657,0.006132334062049425
ERC,GARCH,0,0.006508750844363596,0.007255821729175693
MVP,DCC,0,0.004458191900258345,0.005120626602248838
HRP,DCC,0,0.005744436950361879,0.0062332125744145525
ERC,DCC,0,0.006501953489244436,0.007245642766584944
Naive,N/A,1,-0.014556526757232985,0.009244445812488282
MVP,Historical,1,-0.0018854236319807553,0.005622657588871619
HRP,Historical,1,-0.0074377939291551416,0.006814500671872579
ERC,Historical,1,-0.010856230564349095,0.008029217244858639
MVP,GARCH,1,-0.0024238178974675694,0.004724212973093808
HRP,GARCH,1,-0.006726017827511029,0.00578289589897179
ERC,GARCH,1,-0.010009255650555516,0.00704697296718758
MVP,DCC,1,-0.002315892422048513,0.004763957492057303
HRP,DCC,1,-0.006700416261677879,0.005836889336640288
ERC,DCC,1,-0.01007393121474233,0.007063024685273825
Naive,N/A,2,-0.03228765825797309,0.009251821086133828
MVP,Historical,2,-0.014433644912639508,0.005619108967349598
HRP,Historical,2,-0.022534832349016078,0.006810170894406084
ERC,Historical,2,-0.02805821226194772,0.008027348333130823
MVP,GARCH,2,-0.015091225852990239,0.004633047990687615
HRP,GARCH,2,-0.021776915785054744,0.005713095940022348
ERC,GARCH,2,-0.027554614977077098,0.007101549210875221
MVP,DCC,2,-0.014462914446184184,0.004659828595352325
HRP,DCC,2,-0.022412958777739016,0.005789010735550285
ERC,DCC,2,-0.027626384002526358,0.007149748758049607
Naive,N/A,3,0.0024340924117709356,0.009366710441716032
MVP,Historical,3,-0.0020662898755317936,0.0056486435647712906
HRP,Historical,3,-0.0022044759469046268,0.00687419975730392
ERC,Historical,3,-0.0009722559787459497,0.00812100054595933
MVP,GARCH,3,-0.0040482543373716725,0.00638957009049118
HRP,GARCH,3,-0.00431438115815293,0.007650734534319118
ERC,GARCH,3,-0.002622658224339586,0.008914787561644011
MVP,DCC,3,-0.0038530247506412553,0.006681774073317714
HRP,DCC,3,-0.0043622717739669505,0.008455556177451038
ERC,DCC,3,-0.002541440414028747,0.009712312096040152
Naive,N/A,4,-0.021814229038415317,0.009365777479965873
MVP,Historical,4,-0.01181800562188256,0.00564589510091341
HRP,Historical,4,-0.017798328266494128,0.006873497962725525
ERC,Historical,4,-0.020162748928597537,0.008122226648430934
MVP,GARCH,4,-0.011476667969287403,0.0052447313713662085
HRP,GARCH,4,-0.016901417474946376,0.006570661917826759
ERC,GARCH,4,-0.01981960214079148,0.008331583379615464
MVP,DCC,4,-0.01139673395221834,0.0053790636473244995
HRP,DCC,4,-0.01730737508043028,0.007145002065827577
ERC,DCC,4,-0.02006430125965984,0.008929212132931371
Naive,N/A,5,0.0029179854320703844,0.009407948326217754
MVP,Historical,5,-0.000641533849377335,0.005668498978925768
HRP,Historical,5,0.0013228823429973753,0.0069168109560740635
ERC,Historical,5,0.0023733429186561616,0.008167373452217346
MVP,GARCH,5,-0.0017532754477026767,0.006288053866834621
HRP,GARCH,5,0.0007839075542690049,0.007691576217869574
ERC,GARCH,5,0.002042937956132276,0.009028097113748012
MVP,DCC,5,-0.0029020310189564217,0.006570714698054987
HRP,DCC,5,0.0005871098786317294,0.008308643518743244
ERC,DCC,5,0.0020044742311927785,0.009782015649280697
Naive,N/A,6,-0.01826085769239471,0.009405177230920412
MVP,Historical,6,-0.0047380756819723835,0.005668502085429769
HRP,Historical,6,-0.0117037909274115,0.006914499512598172
ERC,Historical,6,-0.0156261900746324,0.008165035860744744
MVP,GARCH,6,-0.004026746282557593,0.005452817708761411
HRP,GARCH,6,-0.010408876020258206,0.006854490607534538
ERC,GARCH,6,-0.014995661761738189,0.008552946222513864
MVP,DCC,6,-0.003806806996650048,0.005610110935957187
HRP,DCC,6,-0.011822879814181217,0.007501379001226577
ERC,DCC,6,-0.01515626995023569,0.009156671481031971
Naive,N/A,7,0.015245840127434726,0.00943302461661246
MVP,Historical,7,0.007614833527877627,0.005653034633421754
HRP,Historical,7,0.011162063727081895,0.006906633582343938
ERC,Historical,7,0.013047999628695035,0.008176015126732578
MVP,GARCH,7,0.007700199327485655,0.005176469587090518
HRP,GARCH,7,0.010011836373375107,0.006586150994939833
ERC,GARCH,7,0.0121993884286399,0.008586636558989596
MVP,DCC,7,0.007890733314842026,0.005297380374638188
HRP,DCC,7,0.01101393109784123,0.0071683822099839175
ERC,DCC,7,0.012242334642518098,0.009188374742180224
Naive,N/A,8,-0.010885330284254605,0.009456690710896096
MVP,Historical,8,-0.005283768254243152,0.0056623852918151136
HRP,Historical,8,-0.006964862771045365,0.006872802026753635
ERC,Historical,8,-0.008603482122870303,0.008195921457711388
MVP,GARCH,8,-0.006722591403904529,0.006170876470632843
HRP,GARCH,8,-0.006817235801818414,0.007483322971748175
ERC,GARCH,8,-0.007938620472211727,0.00880004031544235
MVP,DCC,8,-0.006310364298005751,0.006355340701098896
HRP,DCC,8,-0.005638780591587177,0.008273903538279928
ERC,DCC,8,-0.007955111920173483,0.009364755865155859
Naive,N/A,9,-0.014001442518614564,0.009469267548349604
MVP,Historical,9,-0.0049251137900271635,0.005658573210462912
HRP,Historical,9,-0.00993336350238213,0.006873977448883224
ERC,Historical,9,-0.013391848500604932,0.008201683034561568
MVP,GARCH,9,-0.004804277508925225,0.005336163649862769
HRP,GARCH,9,-0.00969054531637378,0.006660119655028517
ERC,GARCH,9,-0.013688227987509492,0.008490997901654992
MVP,DCC,9,-0.0042086793110254995,0.005416892968552782
HRP,DCC,9,-0.01024827121244638,0.007283959869683023
ERC,DCC,9,-0.013806219055555824,0.00892020986756142
Naive,N/A,10,-0.013253761448362336,0.009482705107293795
MVP,Historical,10,-0.008929129949182898,0.005630415946217054
HRP,Historical,10,-0.014037052350997132,0.006840877797694593
ERC,Historical,10,-0.014720120224633704,0.008199523924963936
MVP,GARCH,10,-0.008129694709506169,0.005002358541137073
HRP,GARCH,10,-0.013396476119113508,0.00632673252606824
ERC,GARCH,10,-0.015397864647276039,0.008577756321422334
MVP,DCC,10,-0.007842706652031059,0.005064370732492854
HRP,DCC,10,-0.012855106629792749,0.006819954440417558
ERC,DCC,10,-0.015197093830723572,0.00898428980696678
Naive,N/A,11,0.012197170458644047,0.00949937933672939
MVP,Historical,11,0.0034275464505040686,0.005533045956027001
HRP,Historical,11,0.00807625448164044,0.006792012965267495
ERC,Historical,11,0.010229854034030074,0.008205048686295425
MVP,GARCH,11,0.0035898671862872305,0.005160065381417096
HRP,GARCH,11,0.006591334670550488,0.006617413739112242
ERC,GARCH,11,0.009677835776701772,0.009085023261890365
MVP,DCC,11,0.0036104895851909687,0.005240690955092751
HRP,DCC,11,0.006531047058697782,0.006967870974603204
ERC,DCC,11,0.009733688726839326,0.009527480010343346
Naive,N/A,12,0.014635221404158932,0.009510900689795165
MVP,Historical,12,0.012920062543885596,0.00550899701678592
HRP,Historical,12,0.015586723947394944,0.006789062773316317
ERC,Historical,12,0.015259770381609472,0.008216184835712986
MVP,GARCH,12,0.010148567967997955,0.005074801250598399
HRP,GARCH,12,0.014060179788539125,0.0065025211077401135
ERC,GARCH,12,0.014944073963068065,0.008936779143609654
MVP,DCC,12,0.010130648444317488,0.005145987619721895
HRP,DCC,12,0.013729522797010492,0.006767587016837787
ERC,DCC,12,0.014812184679902444,0.009301612611381564
Naive,N/A,13,0.017162884724404512,0.009530299814530976
MVP,Historical,13,0.008020185034633006,0.005530203878399668
HRP,Historical,13,0.012575493318519475,0.006916833818842143
ERC,Historical,13,0.015754831697159775,0.008249545083332865
MVP,GARCH,13,0.009654009945651352,0.006262839074143994
HRP,GARCH,13,0.013142228763580073,0.007950319094870376
ERC,GARCH,13,0.01606582523886789,0.00949089537837093
MVP,DCC,13,0.009039272567691825,0.006385535280050855
HRP,DCC,13,0.013099291020581539,0.008236609615890721
ERC,DCC,13,0.016042458900319793,0.009871236437411649
Naive,N/A,14,-0.013181074459684028,0.00953330280132155
MVP,Historical,14,-0.011828091087152558,0.005534980134122993
HRP,Historical,14,-0.010089702635273251,0.006921296607791587
ERC,Historical,14,-0.011315324978816335,0.008262681055393777
MVP,GARCH,14,-0.012799557579257274,0.005578642971221107
HRP,GARCH,14,-0.010530542846203843,0.007264731579723585
ERC,GARCH,14,-0.01106472973022891,0.009305421190816768
MVP,DCC,14,-0.012718229062817301,0.005681081479246554
HRP,DCC,14,-0.0108270809459062,0.007500966516074678
ERC,DCC,14,-0.01119625598312094,0.009711832280572817
Naive,N/A,15,-0.0025476774526373563,0.009545227796240318
MVP,Historical,15,0.001838578689344202,0.005560756990591277
HRP,Historical,15,0.0006761151501381171,0.006945885792844291
ERC,Historical,15,-0.0017064263712911446,0.008279914794658658
MVP,GARCH,15,-0.0018701657777610708,0.00679436610821954
HRP,GARCH,15,-0.0007273467398897014,0.008283753736653942
ERC,GARCH,15,-0.002179746252662991,0.00940782914787977
MVP,DCC,15,-0.0020011605536943726,0.006977131985863852
HRP,DCC,15,-0.0012010936461259035,0.00854678965893333
ERC,DCC,15,-0.002183750724146429,0.009762570083199749
Naive,N/A,16,0.009626772201307303,0.009545813749783461
MVP,Historical,16,0.011039667484561769,0.005557254535353097
HRP,Historical,16,0.010450176549720048,0.006942636393613615
ERC,Historical,16,0.010629535130443107,0.008279820578025123
MVP,GARCH,16,0.010763216156572256,0.005675014041414034
HRP,GARCH,16,0.010621578641582825,0.007237342348729611
ERC,GARCH,16,0.01091336225253553,0.008851355731683132
MVP,DCC,16,0.010423019140678556,0.005762357572524925
HRP,DCC,16,0.010566731293435551,0.007321530823622147
ERC,DCC,16,0.010784348877594205,0.009084020587038522
Naive,N/A,17,-0.012732236923841941,0.009555179501298085
MVP,Historical,17,0.0009966043820846201,0.005575162169311301
HRP,Historical,17,-0.005571729422921513,0.006965011246448429
ERC,Historical,17,-0.010212706830993044,0.008298472698663418
MVP,GARCH,17,-0.0009987604730576536,0.006132555234572718
HRP,GARCH,17,-0.006817599834279748,0.007620060756261278
ERC,GARCH,17,-0.0105858075476098,0.008909063012762914
MVP,DCC,17,-0.00030523299590144205,0.006290130777321967
HRP,DCC,17,-0.006823700047175301,0.007788932597545119
ERC,DCC,17,-0.01062777856714402,0.009170421999049438
Naive,N/A,18,-0.025312353102164842,0.009568083779088455
MVP,Historical,18,-0.011725386903127147,0.005575274767305231
HRP,Historical,18,-0.0177850716876855,0.006964560490348382
ERC,Historical,18,-0.021980415300128127,0.008303007289064626
MVP,GARCH,18,-0.012943888166242711,0.0053791705494996254
HRP,GARCH,18,-0.017308158499913052,0.006948242948639043
ERC,GARCH,18,-0.02159495728332305,0.008767847934485231
MVP,DCC,18,-0.01278959624810011,0.005457172585228201
HRP,DCC,18,-0.017927101577390844,0.007215481155130345
ERC,DCC,18,-0.021547269792370292,0.008973074845281483
Naive,N/A,19,0.0028001538938453377,0.009636250638382741
MVP,Historical,19,0.0025927325875284564,0.005593690806117339
HRP,Historical,19,0.0036662767478683506,0.00700815545146031
ERC,Historical,19,0.0040525992363296464,0.008359205488982701
MVP,GARCH,19,0.003042273398386268,0.006335214323453484
HRP,GARCH,19,0.004266883689842144,0.007911912017220378
ERC,GARCH,19,0.004639278994526698,0.009468512455670696
MVP,DCC,19,0.0020846005541574108,0.0065070776959000026
HRP,DCC,19,0.004802145037705145,0.008358957122072378
ERC,DCC,19,0.004488327068697633,0.009913033132104608
Naive,N/A,20,0.03184133127906537,0.00963704153790677
MVP,Historical,20,0.010307761255138416,0.005594602552628913
HRP,Historical,20,0.020295175084776747,0.007203613656760033
ERC,Historical,20,0.02573988671477956,0.008361102929850804
